ticket_id,showtime_id,customer_id,seat_number,seat_type,final_price
4272,74,14,A8,Normal,200
4273,92,36,G7,Honeymoon,160
4274,21,197,B3,VIP,350
4275,71,24,G6,Normal,160
4276,67,188,C3,Normal,160
4277,47,95,A5,Normal,200
4278,84,55,J7,Normal,240
4279,83,24,E14,Normal,160
4280,35,152,J6,Normal,240
4281,68,182,A5,Honeymoon,300
4282,69,26,C4,Normal,200
4283,1,194,B9,Normal,350
4284,68,80,K10,Normal,160
4285,12,166,G5,Normal,240
4286,60,65,E11,Normal,160
4287,27,75,G2,Normal,200
4288,56,179,J5,Honeymoon,350
4289,23,163,B7,Normal,300
4290,25,43,A15,Normal,300
4291,21,29,G11,Normal,240
4292,61,165,A15,VIP,300
4293,63,81,D8,Normal,240
4294,52,186,K14,VIP,350
4295,88,54,G12,Normal,160
4296,25,39,H8,Normal,200
4297,55,42,C2,Honeymoon,350
4298,46,156,B6,Normal,350
4299,32,29,F8,Normal,300
4300,55,171,A14,Normal,300
4301,96,131,A15,Honeymoon,200
4302,5,138,K13,Normal,160
4303,36,187,C4,Normal,350
4304,49,142,F8,Normal,300
4305,58,175,A9,Normal,350
4306,39,42,F2,Normal,160
4307,80,94,K6,Normal,240
4308,97,160,A9,Normal,160
4309,85,32,C6,Normal,350
4310,61,170,H12,Normal,350
4311,9,160,A3,Normal,200
4312,6,26,B4,Normal,350
4313,35,115,B8,VIP,300
4314,39,129,G14,Honeymoon,200
4315,22,56,J15,Normal,350
4316,41,122,G15,Honeymoon,160
4317,5,106,K7,VIP,350
4318,42,130,D1,Normal,160
4319,87,81,K8,Normal,160
4320,81,158,A15,Normal,350
4321,76,120,D6,Honeymoon,160
4322,87,199,H5,Normal,240
4323,80,52,A8,Normal,200
4324,67,91,E9,Normal,350
4325,30,137,E3,Honeymoon,240
4326,57,22,E8,Normal,160
4327,86,34,K9,Honeymoon,160
4328,73,110,A6,Honeymoon,200
4329,29,49,H14,Normal,240
4330,37,129,D12,Normal,240
4331,87,73,C1,Normal,350
4332,13,84,A6,VIP,160
4333,32,53,E7,Honeymoon,300
4334,46,100,J11,VIP,350
4335,23,124,E14,Normal,350
4336,45,168,H9,Normal,350
4337,17,45,G7,Normal,200
4338,85,196,F5,Normal,200
4339,66,137,J3,Honeymoon,350
4340,6,105,K3,Normal,300
4341,18,150,C3,Normal,240
4342,94,146,K5,Normal,240
4343,22,106,C14,Normal,160
4344,33,43,A13,Normal,240
4345,30,167,D12,Normal,240
4346,81,134,G6,Honeymoon,300
4347,32,48,K9,Normal,240
4348,42,126,H4,Normal,300
4349,78,7,H15,Normal,200
4350,10,197,G10,Honeymoon,300
4351,36,16,K14,Normal,200
4352,34,129,H6,VIP,300
4353,73,115,D6,Normal,350
4354,28,37,B6,Normal,200
4355,11,165,D15,Normal,200
4356,78,125,B6,Normal,240
4357,39,81,H2,Honeymoon,200
4358,47,192,J6,Normal,300
4359,19,62,J14,Normal,350
4360,15,72,E13,Normal,350
4361,28,189,F1,Honeymoon,240
4362,24,125,F3,Honeymoon,300
4363,72,161,J14,Normal,300
4364,9,66,E5,Normal,160
4365,47,30,F11,Honeymoon,200
4366,33,20,C4,Honeymoon,240
4367,62,188,D11,Normal,350
4368,97,82,E15,Normal,160
4369,19,107,A3,Honeymoon,300
4370,67,152,A6,Normal,200
4371,74,132,A6,Normal,350
4372,40,37,K13,Honeymoon,160
4373,47,132,K14,Normal,300
4374,65,77,A2,Honeymoon,350
4375,29,89,F15,Normal,350
4376,50,146,D11,VIP,300
4377,98,88,G6,Normal,300
4378,13,194,A10,Honeymoon,240
4379,1,176,F12,Normal,350
4380,34,33,E10,Normal,300
4381,93,58,H8,Normal,160
4382,48,28,B15,Honeymoon,200
4383,77,35,J8,Normal,240
4384,48,125,F3,Normal,300
4385,49,138,D10,Normal,200
4386,64,65,D4,Normal,240
4387,61,42,C4,Normal,350
4388,29,85,G15,VIP,200
4389,39,137,B7,Normal,240
4390,88,188,C1,Normal,300
4391,26,111,J15,VIP,300
4392,17,15,G15,Normal,240
4393,71,185,K14,Normal,350
4394,13,69,B1,Normal,240
4395,69,105,B5,Normal,160
4396,26,150,C13,Normal,240
4397,49,64,D2,Normal,240
4398,67,41,H9,Honeymoon,300
4399,7,71,B4,Normal,350
4400,58,56,D3,Normal,240
4401,49,151,K4,VIP,200
4402,53,25,C15,Normal,300
4403,65,105,F12,VIP,300
4404,62,134,A15,Normal,240
4405,17,119,H5,Normal,200
4406,43,162,G6,Normal,240
4407,25,191,G12,Normal,200
4408,3,9,F11,Normal,300
4409,79,60,K7,Normal,200
4410,29,125,F6,Normal,240
4411,32,49,D6,Normal,160
4412,26,51,H7,Normal,160
4413,16,188,A15,Normal,200
4414,25,70,E5,Normal,240
4415,54,37,F13,Normal,350
4416,28,31,F1,Normal,160
4417,73,169,A10,Normal,300
4418,56,62,C12,Normal,240
4419,65,93,G5,Normal,240
4420,93,186,A11,Normal,160
4421,86,14,H13,VIP,350
4422,80,164,K9,Normal,300
4423,41,164,J5,Normal,350
4424,51,79,F3,VIP,300
4425,71,8,K12,VIP,160
4426,78,154,F15,Honeymoon,240
4427,29,36,A8,Normal,300
4428,83,48,K1,Normal,240
4429,19,85,H6,Honeymoon,200
4430,66,28,D13,Honeymoon,200
4431,41,196,F11,Normal,160
4432,45,190,D10,Normal,160
4433,15,51,J2,VIP,160
4434,3,104,H3,Normal,200
4435,11,170,D3,Normal,300
4436,53,101,J12,Normal,350
4437,46,29,K1,Normal,160
4438,30,127,J9,Normal,350
4439,57,82,D2,Normal,350
4440,18,10,A5,VIP,200
4441,51,106,B9,Normal,300
4442,48,167,B3,Normal,200
4443,66,1,F9,Honeymoon,160
4444,96,39,A5,Normal,200
4445,8,21,B15,Normal,200
4446,22,65,A1,Normal,200
4447,6,15,F11,Normal,160
4448,76,132,F7,Normal,160
4449,57,188,E9,Normal,200
4450,36,61,C1,VIP,200
4451,79,148,G1,Honeymoon,350
4452,92,138,G3,Normal,300
4453,57,87,J7,Normal,350
4454,49,105,B1,Normal,300
4455,45,34,D9,Normal,300
4456,82,124,K5,Normal,200
4457,66,110,B5,Honeymoon,350
4458,77,176,F7,Normal,300
4459,45,33,H4,Normal,300
4460,79,98,H8,Normal,160
4461,20,61,B2,Normal,300
4462,64,10,K14,Honeymoon,200
4463,93,182,J6,VIP,240
4464,93,84,A3,Normal,160
4465,67,65,B2,Normal,240
4466,83,77,D5,VIP,200
4467,3,1,J2,Honeymoon,240
4468,54,133,F15,VIP,300
4469,78,80,F12,Normal,240
4470,64,15,A6,Normal,350
4471,40,28,D10,Normal,200
4472,59,23,K12,Normal,350
4473,55,109,G12,Honeymoon,240
4474,62,107,B14,Normal,350
4475,4,145,H6,Normal,160
4476,60,113,A10,Normal,240
4477,75,98,G1,Honeymoon,350
4478,95,141,B14,Normal,300
4479,96,142,C15,Normal,240
4480,91,139,D6,Normal,160
4481,30,28,G11,Normal,300
4482,2,42,J8,Normal,240
4483,62,99,A11,Normal,300
4484,49,61,F7,Honeymoon,240
4485,9,123,J8,Normal,240
4486,92,64,A6,Normal,200
4487,31,31,E7,VIP,350
4488,98,81,E2,VIP,240
4489,61,10,J13,Normal,160
4490,79,8,K2,Normal,350
4491,48,149,B13,Normal,200
4492,25,59,C8,Normal,350
4493,36,178,C13,VIP,350
4494,8,197,H12,Honeymoon,240
4495,73,198,K14,Normal,160
4496,58,30,D1,Normal,240
4497,45,145,D4,Normal,160
4498,62,20,C9,Normal,160
4499,39,48,E11,Normal,300
4500,96,130,J7,Normal,240
4501,58,37,K14,Normal,200
4502,81,129,A1,Normal,350
4503,99,132,K1,Normal,300
4504,83,100,E9,Normal,200
4505,64,54,B15,Normal,240
4506,44,122,H10,Honeymoon,160
4507,29,25,A8,Normal,240
4508,59,131,H8,Normal,240
4509,71,9,B4,Normal,300
4510,92,34,D14,Normal,200
4511,9,43,F4,Normal,300
4512,92,74,C6,Normal,200
4513,6,94,D10,Normal,300
4514,29,22,C14,Normal,350
4515,58,70,F2,Normal,160
4516,17,130,F3,Normal,160
4517,16,94,G11,Honeymoon,160
4518,87,194,B15,Normal,350
4519,95,32,C9,Normal,350
4520,3,106,A13,Normal,160
4521,21,144,J2,Normal,160
4522,64,1,K9,Normal,200
4523,90,72,H7,Normal,200
4524,36,176,C15,Honeymoon,240
4525,86,50,H14,Normal,300
4526,62,141,C5,Normal,200
4527,42,15,A7,Normal,200
4528,76,53,H5,Normal,200
4529,42,172,H9,Normal,200
4530,61,8,D6,VIP,350
4531,13,74,D1,Normal,240
4532,11,46,B5,Honeymoon,200
4533,54,69,G6,Normal,300
4534,16,114,C8,Honeymoon,200
4535,8,147,G14,Honeymoon,350
4536,59,166,C2,Honeymoon,160
4537,57,123,D13,VIP,160
4538,40,139,K13,Normal,240
4539,59,117,F7,Normal,160
4540,2,43,D5,Normal,200
4541,94,20,D7,Normal,350
4542,94,148,F11,Honeymoon,240
4543,76,21,H10,Normal,200
4544,10,82,K15,Normal,160
4545,44,57,D8,Normal,300
4546,11,178,E6,Honeymoon,200
4547,79,74,H12,VIP,300
4548,80,98,C13,Normal,300
4549,81,154,F7,Normal,240
4550,90,158,E4,Normal,350
4551,2,110,K2,Normal,160
4552,50,115,H8,Normal,160
4553,12,159,J15,Normal,200
4554,90,42,D9,Normal,160
4555,23,68,E5,Normal,240
4556,18,189,A2,Normal,160
4557,62,189,J12,Honeymoon,200
4558,96,70,F3,Honeymoon,160
4559,62,78,C2,Normal,350
4560,38,196,G10,Honeymoon,300
4561,67,90,J10,Normal,300
4562,38,111,G14,Normal,300
4563,67,112,K7,Normal,350
4564,94,103,K13,Honeymoon,240
4565,61,145,F14,Normal,200
4566,1,19,D4,Normal,350
4567,94,179,K1,Normal,200
4568,45,70,K14,Honeymoon,240
4569,96,63,F12,Honeymoon,350
4570,28,75,A8,Normal,160
4571,21,158,G11,Honeymoon,240
4572,13,153,B1,Normal,300
4573,27,104,C10,VIP,350
4574,100,75,H1,Honeymoon,240
4575,7,128,B12,Normal,240
4576,22,199,G14,Honeymoon,350
4577,74,154,G15,Normal,300
4578,53,56,K11,VIP,300
4579,79,22,C5,Honeymoon,240
4580,79,89,H8,Normal,200
4581,4,19,D7,Normal,240
4582,96,159,K8,Normal,350
4583,23,26,D8,Honeymoon,350
4584,70,170,G1,Honeymoon,350
4585,88,169,F6,Normal,300
4586,84,23,G14,Normal,160
4587,84,47,E6,Normal,350
4588,76,13,H8,Normal,350
4589,33,66,C1,Normal,200
4590,28,194,E1,Normal,200
4591,8,144,G11,Normal,240
4592,1,73,G15,Normal,240
4593,37,156,G8,Normal,240
4594,63,77,C4,Honeymoon,350
4595,22,163,D14,Normal,200
4596,70,169,A3,Normal,240
4597,21,31,B2,Normal,200
4598,96,85,F3,Normal,350
4599,35,160,D1,Normal,350
4600,79,182,C5,Normal,240
4601,5,200,J9,Normal,350
4602,60,59,H7,Honeymoon,350
4603,46,41,J12,Normal,200
4604,50,112,E1,Normal,160
4605,48,194,G7,Normal,300
4606,6,96,K10,Normal,240
4607,89,182,F15,Honeymoon,160
4608,56,168,K1,Honeymoon,240
4609,59,122,D14,Normal,160
4610,29,156,B3,Normal,350
4611,71,165,G5,VIP,240
4612,77,105,B1,Normal,160
4613,18,193,A10,Normal,300
4614,2,74,G14,Normal,350
4615,8,183,F1,Normal,240
4616,75,132,K15,Honeymoon,240
4617,97,99,B1,Normal,160
4618,54,126,A12,Normal,240
4619,38,138,E15,Normal,350
4620,48,175,J9,VIP,200
4621,27,75,B12,Normal,160
4622,20,14,A12,Honeymoon,300
4623,12,38,B15,Normal,240
4624,43,140,A9,Honeymoon,350
4625,61,45,D8,Normal,240
4626,31,145,D9,Normal,300
4627,91,163,D4,Normal,350
4628,96,194,A4,VIP,300
4629,61,75,F4,Normal,350
4630,74,169,G1,Normal,200
4631,67,195,F4,Normal,350
4632,91,29,G13,Normal,300
4633,35,18,H6,Honeymoon,160
4634,95,20,D13,Normal,200
4635,15,14,F7,Honeymoon,240
4636,16,162,J12,Normal,200
4637,13,177,B7,VIP,200
4638,35,54,J11,Normal,240
4639,75,31,F4,Normal,350
4640,59,58,G9,Normal,200
4641,21,104,C8,Honeymoon,200
4642,54,170,H12,Normal,160
4643,75,186,B11,Normal,160
4644,30,128,K1,Honeymoon,300
4645,48,158,D5,Honeymoon,240
4646,35,25,C8,Honeymoon,350
4647,86,191,K3,Normal,350
4648,38,19,C12,Normal,300
4649,31,200,C7,Honeymoon,350
4650,78,136,K5,Normal,350
4651,24,3,D4,Normal,160
4652,49,195,K7,Normal,350
4653,96,86,D1,VIP,350
4654,100,145,B14,Normal,300
4655,32,142,A12,Honeymoon,300
4656,55,9,H11,Normal,200
4657,79,190,F7,Honeymoon,350
4658,58,94,C14,Normal,350
4659,99,149,A2,Normal,350
4660,3,165,B2,Normal,160
4661,80,139,K3,Honeymoon,350
4662,69,20,B3,Normal,160
4663,85,35,B7,Honeymoon,200
4664,10,53,F8,Normal,240
4665,83,175,D13,Normal,350
4666,25,110,D8,Normal,300
4667,68,180,A1,Normal,300
4668,61,136,E1,Honeymoon,350
4669,29,4,C1,Normal,160
4670,19,155,E6,VIP,300
4671,43,172,K12,VIP,300
4672,66,168,D8,Normal,200
4673,74,102,G5,Normal,200
4674,61,47,K15,Normal,200
4675,43,94,B8,VIP,300
4676,25,172,K8,Normal,300
4677,20,48,J11,Normal,350
4678,48,91,F12,Honeymoon,350
4679,83,180,K13,Normal,160
4680,87,84,J5,Normal,300
4681,24,68,H4,Normal,350
4682,11,139,C10,Normal,350
4683,98,125,J1,Normal,200
4684,55,73,C9,Normal,200
4685,28,4,H15,Honeymoon,200
4686,69,76,B3,Normal,240
4687,63,73,K8,Normal,350
4688,59,77,C7,Normal,200
4689,5,48,A5,Normal,200
4690,51,154,E13,Normal,300
4691,21,102,J15,Normal,200
4692,12,106,C11,Normal,300
4693,50,77,A10,Normal,160
4694,4,39,E8,Normal,200
4695,42,58,B9,Normal,300
4696,84,19,F3,Normal,200
4697,38,88,K10,Normal,160
4698,25,113,H4,Normal,200
4699,14,77,B9,Normal,300
4700,75,77,A7,Normal,160
4701,32,186,E13,Normal,160
4702,11,28,H2,Honeymoon,160
4703,61,66,G9,Normal,240
4704,18,10,J2,Normal,300
4705,27,126,A12,Normal,240
4706,55,58,F10,VIP,160
4707,54,142,A3,Normal,240
4708,82,125,F4,Honeymoon,200
4709,87,112,F10,Honeymoon,240
4710,75,84,A10,Normal,350
4711,21,143,C3,Normal,160
4712,44,96,D1,Normal,160
4713,5,33,D14,Normal,300
4714,87,145,D7,Normal,200
4715,41,152,A6,Honeymoon,300
4716,59,158,J10,Normal,240
4717,89,190,B14,Normal,350
4718,54,141,H14,Honeymoon,350
4719,74,190,G7,Normal,350
4720,22,47,E8,VIP,350
4721,83,112,D15,Normal,200
4722,65,144,J4,Normal,240
4723,64,194,F9,Normal,350
4724,71,43,C11,Honeymoon,160
4725,4,8,H8,Normal,240
4726,65,3,E5,VIP,200
4727,15,125,F4,Normal,350
4728,76,12,E3,Honeymoon,200
4729,22,84,K13,Honeymoon,350
4730,86,16,H13,Honeymoon,160
4731,47,78,C7,Normal,240
4732,81,59,E4,Normal,160
4733,93,177,F11,Normal,350
4734,46,63,J13,Normal,300
4735,14,190,C4,Normal,240
4736,50,49,C9,Honeymoon,200
4737,20,51,E7,Normal,350
4738,50,33,E2,VIP,160
4739,33,30,F13,Normal,300
4740,59,187,J11,Normal,350
4741,43,76,H4,Normal,200
4742,79,15,F14,Honeymoon,160
4743,12,82,E7,Normal,240
4744,40,92,F4,Honeymoon,300
4745,20,23,B14,Normal,350
4746,94,94,E14,VIP,350
4747,38,45,C2,Normal,350
4748,3,62,F12,Normal,350
4749,28,199,C9,Normal,160
4750,56,15,K2,Honeymoon,240
4751,90,46,G11,Normal,200
4752,94,64,K7,Honeymoon,300
4753,13,174,E8,Normal,350
4754,77,184,K13,Honeymoon,350
4755,66,172,B13,Normal,240
4756,37,75,A14,Normal,240
4757,49,157,F2,Normal,160
4758,66,190,H11,Honeymoon,160
4759,36,52,B13,VIP,160
4760,54,182,F14,Normal,300
4761,26,88,C2,Honeymoon,160
4762,75,57,K2,Normal,350
4763,72,83,G5,Honeymoon,160
4764,40,66,B2,Normal,300
4765,43,150,H12,Normal,160
4766,22,20,F2,Normal,160
4767,20,33,D10,Normal,350
4768,8,72,A10,Normal,350
4769,29,25,F5,Honeymoon,350
4770,40,46,J14,Normal,160
4771,90,73,H11,VIP,350
4772,30,98,F4,Honeymoon,240
4773,81,57,D15,Normal,200
4774,84,87,C12,Normal,200
4775,55,133,H11,Normal,350
4776,16,55,H4,VIP,300
4777,46,61,E11,VIP,350
4778,62,89,G12,Honeymoon,350
4779,7,8,A13,Normal,160
4780,80,16,A15,Honeymoon,300
4781,45,176,C6,Normal,350
4782,59,116,A15,Normal,240
4783,56,61,H12,Normal,200
4784,48,15,E15,Honeymoon,240
4785,27,193,D11,VIP,240
4786,53,150,G5,Normal,240
4787,87,131,J12,Honeymoon,300
4788,88,102,D7,Honeymoon,300
4789,73,54,K3,Normal,300
4790,35,14,F9,Normal,200
4791,51,36,B14,Normal,160
4792,84,105,D8,Normal,350
4793,37,82,B6,Normal,350
4794,81,67,H7,Normal,160
4795,95,10,K3,Honeymoon,350
4796,57,49,F1,Normal,240
4797,8,111,B15,Normal,200
4798,79,65,J5,Normal,350
4799,95,57,D6,Normal,200
4800,94,27,K11,VIP,160
4801,20,113,F3,Normal,350
4802,53,133,B7,Normal,200
4803,12,71,E4,Honeymoon,240
4804,49,83,B6,Normal,240
4805,17,57,J9,Honeymoon,160
4806,64,120,H2,Normal,300
4807,42,93,H11,Normal,350
4808,94,15,J4,VIP,240
4809,29,111,K8,Normal,240
4810,19,101,C6,Normal,160
4811,11,119,D2,Normal,240
4812,98,76,C2,Normal,350
4813,50,158,D9,Honeymoon,160
4814,71,20,B8,Honeymoon,200
4815,58,165,A2,Normal,160
4816,34,131,H5,Normal,350
4817,20,73,J4,Honeymoon,350
4818,50,122,E7,Honeymoon,200
4819,88,41,E11,Normal,160
4820,10,167,B14,Honeymoon,350
4821,32,154,H14,Normal,350
4822,52,130,H8,Normal,200
4823,15,23,C15,VIP,300
4824,84,23,B1,Normal,160
4825,3,144,C1,Normal,350
4826,37,9,D5,Normal,240
4827,40,13,J2,Normal,200
4828,72,156,A15,Normal,300
4829,40,155,D4,Honeymoon,300
4830,56,51,A10,Normal,200
4831,23,64,B5,Normal,300
4832,11,52,E10,Normal,350
4833,64,38,A8,Normal,300
4834,8,100,C4,Normal,160
4835,93,193,A4,Normal,240
4836,94,146,H3,Normal,350
4837,56,191,B9,VIP,200
4838,60,51,D10,Normal,240
4839,10,137,B11,VIP,350
4840,39,141,B10,Normal,240
4841,28,168,C6,Honeymoon,300
4842,49,55,E11,Normal,200
4843,36,109,A12,Honeymoon,200
4844,13,171,J9,Normal,160
4845,96,44,H11,VIP,300
4846,36,110,J13,Normal,160
4847,26,196,F8,Honeymoon,160
4848,86,161,A6,Honeymoon,300
4849,4,152,B11,Honeymoon,350
4850,95,164,H8,Normal,160
4851,82,128,G13,Normal,240
4852,64,105,H15,Honeymoon,350
4853,38,10,A9,Normal,300
4854,88,100,C15,Normal,200
4855,87,148,A14,Normal,350
4856,22,109,H7,Normal,160
4857,2,108,D10,Normal,240
4858,31,140,K2,Normal,300
4859,11,190,A15,Normal,200
4860,92,146,C7,Normal,240
4861,46,94,J7,Normal,200
4862,96,63,H12,Honeymoon,300
4863,62,84,F9,Normal,350
4864,69,25,E12,Normal,160
4865,64,12,G6,Normal,300
4866,10,149,H6,VIP,240
4867,40,25,K14,Normal,350
4868,24,11,G15,Normal,200
4869,99,64,K12,Normal,350
4870,44,126,D13,Normal,350
4871,60,50,G5,Normal,240
4872,62,190,H13,Honeymoon,160
4873,87,89,A6,Normal,350
4874,17,99,A4,Normal,350
4875,65,116,C13,Normal,160
4876,95,96,G3,Honeymoon,160
4877,95,177,C12,Normal,200
4878,57,14,A3,Normal,200
4879,55,1,J9,Normal,160
4880,53,25,A15,Normal,300
4881,56,187,D2,Honeymoon,160
4882,98,72,F10,Normal,200
4883,9,69,D13,Normal,240
4884,22,133,C9,Normal,240
4885,13,105,J11,Normal,350
4886,89,147,C5,Normal,240
4887,48,23,D7,Honeymoon,200
4888,18,9,H13,Normal,240
4889,76,118,A14,Normal,300
4890,40,94,B15,Normal,160
4891,17,178,F15,Honeymoon,160
4892,15,144,J15,Normal,200
4893,15,33,G5,VIP,350
4894,79,130,E9,Normal,160
4895,63,14,J7,Normal,240
4896,39,1,D7,Normal,300
4897,13,90,K7,Normal,350
4898,81,186,E3,Normal,350
4899,32,89,C6,Normal,350
4900,9,144,G1,Normal,160
4901,40,90,D8,Normal,350
4902,20,175,H4,Normal,200
4903,90,172,K15,Normal,240
4904,91,14,E12,Honeymoon,300
4905,85,152,A15,Normal,240
4906,82,111,H8,Honeymoon,200
4907,77,183,E9,Normal,200
4908,80,143,H11,Normal,240
4909,73,83,A4,VIP,160
4910,63,72,E15,Normal,200
4911,76,162,K11,Normal,350
4912,44,130,C12,Normal,300
4913,38,27,B15,Normal,300
4914,83,74,K8,Honeymoon,200
4915,60,99,E10,Honeymoon,350
4916,71,72,B1,Normal,240
4917,99,23,H6,Normal,300
4918,48,68,G14,Honeymoon,350
4919,18,142,H2,Normal,350
4920,16,191,J3,Normal,160
4921,55,117,B12,Normal,200
4922,39,106,A13,Normal,350
4923,68,93,E13,Honeymoon,240
4924,59,65,F11,Normal,300
4925,89,68,C1,Normal,160
4926,96,128,A3,Normal,240
4927,62,63,B15,Honeymoon,300
4928,13,113,K14,Normal,200
4929,81,90,G9,Honeymoon,240
4930,6,81,J14,Honeymoon,300
4931,83,103,G9,Normal,160
4932,77,192,F11,Normal,300
4933,60,160,E4,Normal,350
4934,90,116,H13,Honeymoon,160
4935,14,13,H9,Honeymoon,240
4936,95,194,F12,Normal,200
4937,54,124,C10,Normal,160
4938,4,147,B10,Normal,160
4939,39,152,G5,Honeymoon,160
4940,72,88,D1,Normal,300
4941,25,11,K3,Normal,350
4942,77,187,C2,Normal,200
4943,32,15,G7,Normal,200
4944,59,10,K9,Normal,350
4945,63,41,B1,Normal,300
4946,38,155,B3,Normal,300
4947,92,188,K1,Normal,350
4948,53,73,E15,VIP,350
4949,94,52,A1,Normal,240
4950,67,128,J5,Normal,300
4951,28,28,C8,Normal,160
4952,3,65,C15,Normal,200
4953,98,17,F6,Normal,300
4954,80,95,J9,VIP,350
4955,22,172,C2,Normal,160
4956,96,138,K1,Normal,240
4957,38,63,H13,Normal,240
4958,72,175,C10,Normal,160
4959,72,38,E14,Normal,160
4960,62,70,H6,VIP,350
4961,57,104,G13,Normal,350
4962,6,53,G13,Normal,200
4963,78,172,E14,VIP,200
4964,32,119,H9,Normal,240
4965,99,74,J3,Normal,160
4966,10,54,D12,Normal,240
4967,3,20,E14,Normal,350
4968,59,79,F8,Normal,300
4969,76,31,F4,Honeymoon,350
4970,49,135,J10,Honeymoon,300
4971,59,58,G3,Honeymoon,160
4972,31,105,D5,Normal,160
4973,93,10,B14,Honeymoon,160
4974,69,10,F6,Normal,200
4975,62,39,A10,Normal,200
4976,52,156,H12,Normal,300
4977,89,158,K8,Normal,240
4978,41,37,D15,VIP,240
4979,31,119,K14,Normal,300
4980,85,67,D15,Honeymoon,200
4981,84,43,D13,Normal,350
4982,22,52,C15,Normal,300
4983,4,101,J4,Normal,240
4984,13,56,B11,Normal,300
4985,45,76,G12,Honeymoon,300
4986,42,68,D6,Normal,160
4987,49,137,D7,VIP,200
4988,20,106,D6,Normal,160
4989,77,125,J11,Normal,200
4990,81,92,A14,Normal,300
4991,54,23,A1,Honeymoon,200
4992,36,191,K10,Normal,240
4993,97,109,A14,Normal,160
4994,1,61,F6,Normal,300
4995,15,168,A3,Normal,240
4996,77,44,G8,Normal,200
4997,17,152,C10,Normal,200
4998,24,179,F14,Normal,240
4999,58,186,J5,Normal,200
5000,72,161,G5,Normal,160
5001,91,16,A9,Normal,350
5002,23,22,G4,Normal,200
5003,46,57,F9,Normal,300
5004,72,62,B6,Normal,200
5005,8,107,B10,Normal,300
5006,59,71,G12,Normal,200
5007,90,90,J2,Normal,200
5008,59,72,B10,Normal,300
5009,13,70,K2,Normal,160
5010,39,30,G13,Normal,350
5011,28,103,D12,Honeymoon,350
5012,89,151,C7,Normal,160
5013,61,32,B1,Normal,200
5014,16,86,C7,Normal,350
5015,2,57,F1,Normal,160
5016,82,109,B11,Normal,160
5017,17,9,B5,Honeymoon,350
5018,30,31,K2,Normal,300
5019,13,71,G13,VIP,240
5020,96,137,B14,Normal,300
5021,93,13,C1,Honeymoon,200
5022,94,186,B4,Honeymoon,300
5023,82,131,K13,Normal,240
5024,13,35,B12,Normal,240
5025,43,21,G4,Normal,160
5026,85,64,F10,Honeymoon,200
5027,94,95,C14,Normal,160
5028,21,180,H8,Normal,300
5029,55,34,K15,Normal,300
5030,81,121,E14,Normal,350
5031,40,163,F12,VIP,160
5032,83,15,K8,Normal,160
5033,15,120,G4,Normal,160
5034,73,96,G8,Normal,160
5035,52,6,K6,Normal,240
5036,74,109,J12,Honeymoon,350
5037,95,97,D11,VIP,200
5038,53,32,G7,Normal,200
5039,87,180,G8,Normal,200
5040,52,83,C4,VIP,240
5041,30,156,G10,Normal,350
5042,33,118,K10,Normal,350
5043,57,192,A14,Normal,240
5044,52,79,H7,Normal,160
5045,9,78,E15,Normal,300
5046,54,147,G7,VIP,160
5047,1,107,J1,Normal,200
5048,44,126,D10,Normal,160
5049,99,15,H12,Normal,240
5050,75,134,G3,Honeymoon,200
5051,98,73,C7,Normal,300
5052,80,101,B11,Normal,200
5053,9,98,E7,Normal,160
5054,32,166,F9,Honeymoon,350
5055,15,26,B3,Normal,350
5056,12,92,B12,Normal,350
5057,97,125,C1,Normal,200
5058,78,179,H1,Normal,350
5059,57,73,J9,VIP,240
5060,8,123,A6,Normal,300
5061,72,53,A11,Normal,350
5062,27,184,B3,Normal,240
5063,62,187,B6,Normal,240
5064,12,198,B4,Normal,200
5065,65,78,A4,Honeymoon,200
5066,42,92,F2,Normal,300
5067,62,186,H11,Normal,300
5068,11,88,B10,VIP,160
5069,43,13,F2,Normal,300
5070,95,43,D4,Normal,200
5071,17,76,E5,Normal,240
5072,97,51,F8,Honeymoon,160
5073,32,19,A1,Normal,300
5074,93,149,F6,Normal,240
5075,85,122,B6,Normal,200
5076,85,24,F11,Normal,350
5077,40,26,A15,Normal,160
5078,23,173,D5,Normal,240
5079,56,156,D3,Normal,200
5080,6,120,D4,Normal,200
5081,86,82,H3,VIP,160
5082,50,100,C15,Normal,160
5083,37,157,C2,Normal,300
5084,64,17,J12,Normal,300
5085,54,68,G7,Normal,160
5086,72,44,F5,Normal,160
5087,49,61,K11,Normal,240
5088,99,123,D9,Normal,300
5089,11,93,J7,Normal,200
5090,88,196,J14,Normal,300
5091,49,74,E6,Normal,300
5092,21,153,K2,Normal,160
5093,66,67,H4,Normal,160
5094,63,111,B8,Normal,300
5095,83,2,H2,Honeymoon,350
5096,28,89,D6,Honeymoon,350
5097,17,177,E12,Normal,300
5098,6,198,G13,Normal,350
5099,19,26,F5,Normal,300
5100,56,200,K10,Normal,160
5101,28,99,B3,VIP,160
5102,66,27,K8,Normal,160
5103,38,89,F6,Normal,200
5104,37,146,H2,Honeymoon,160
5105,68,182,E9,Normal,160
5106,86,1,F5,Normal,300
5107,90,189,K8,Normal,350
5108,49,103,C12,Normal,350
5109,43,131,C4,Normal,160
5110,36,196,D3,Honeymoon,160
5111,58,41,K1,Normal,160
5112,13,165,K3,Normal,300
5113,52,51,A5,Honeymoon,300
5114,58,15,H11,Normal,300
